Date/Time,Year,Month,Mean Max Temp (°C),Mean Max Temp Flag,Mean Min Temp (°C),Mean Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Extr Max Temp (°C),Extr Max Temp Flag,Extr Min Temp (°C),Extr Min Temp Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow Grnd Last Day (cm),Snow Grnd Last Day Flag,Dir of Max Gust (10's deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1979-06,1979,6,22.7,,13.8,,18.3,,30.4,,7.3,,45.2,,0,,45.2,,,M,,,,
1979-07,1979,7,26.2,,17.5,,21.9,,30.3,,10.5,,76.8,,0,,76.8,,,M,,,,
1979-08,1979,8,23.7,,16,,19.9,,29.5,S,10.1,,49.8,,0,,49.8,,,M,,,,
1979-09,1979,9,21,,12.3,,16.7,,29.7,,4.2,,40,,0,,40,,,M,,,,
1979-10,1979,10,12.3,,6.7,,9.5,,23.3,,0,,75.5,,0,T,75.5,,0,,,,,
1979-11,1979,11,8.3,,2.5,,5.4,,16.5,,-7,,77.8,,0.8,,78.6,,0,T,,,,
1979-12,1979,12,3.2,,-2.7,,0.3,,13.3,,-15.1,,93.3,,56.3,,134.1,,0,,,,,
1980-01,1980,1,-0.7,,-6.4,,-3.6,,9.3,,-16.2,,35.8,,10.8,,44.4,,0,T,,,,
1980-02,1980,2,-2.8,,-8.5,,-5.7,,4.9,,-22.4,,6.1,,14.9,,19.6,,0,T,,,,
1980-03,1980,3,2.9,,-3,,-0.1,,13.5,,-18.4,,71.2,E,38.1,,103.8,E,0,,,,,
1980-04,1980,4,11.1,,4.4,,7.8,,18.5,,-4.9,,117,,0.2,,117.2,,,M,,,,
1980-05,1980,5,19.9,,11,,15.5,,30,,3.5,,48.1,,0,,48.1,,,M,,,,
1980-06,1980,6,20.3,,11.8,,16.1,,31.3,,4.9,,85.2,,0,,85.2,,0,,,,,
1980-07,1980,7,26.1,,17.6,,21.9,,31,,13,,87,,0,,87,,0,,,,,
1980-08,1980,8,26.2,,18.8,,22.5,,30.9,,13.8,,39.6,,0,,39.6,,,M,,,,
1980-09,1980,9,20.8,,12.9,,16.9,,27.3,,2.5,,55.2,,0,,55.2,,,M,,,,
1980-10,1980,10,11.2,,6,,8.6,,22.6,,-0.7,,81.6,,0,,81.6,,,M,,,,
1980-11,1980,11,5.8,,1.2,,3.5,,13.1,,-4.2,,32.4,,10.9,,43.9,,0,T,,,,
1980-12,1980,12,-0.9,,-7.7,,-4.3,,12,,-23.9,,36.3,,28.3,,59.3,,4,,,,,
1981-01,1981,1,-4.9,,-10.9,,-7.9,,7.7,,-26.9,,0,T,27,,20.1,,4,,,,,
1981-02,1981,2,2.7,,-3.4,,-0.4,,10.6,,-19.8,,59.4,,24,,80.2,,0,,,,,
1981-03,1981,3,5.5,,-1.8,E,1.9,E,19.9,,-12.4,,14,,4.1,,16.4,,0,,,,,
1981-04,1981,4,12.3,,4.3,,8.3,,20.8,S,-3,,47.2,,0,T,47.2,,,M,,,,
1981-05,1981,5,17.6,E,9,,13.3,E,26.2,,3.4,,72.2,,0,,72.2,,,M,,,,
1981-06,1981,6,23,,14.7,,18.9,,30.1,,7.7,,59.6,,0,,59.6,,,M,,,,
1981-07,1981,7,26.2,,18.1,,22.2,,33.2,,12,,63,,0,,63,,0,,,,,
1981-08,1981,8,24.4,,17.2,,20.8,,27.6,,11.8,,166.2,,0,,166.2,,,M,,,,
1981-09,1981,9,19.2,,12.9,,16.1,,28,,4.2,,112.8,,0,,112.8,,0,,,,,
1981-10,1981,10,11.2,,5.3,,8.3,,17.9,,-0.5,,123.4,,0,T,123.4,,,M,,,,
1981-11,1981,11,7.8,,2.3,,5.1,,17.6,,-4,,52.6,,0,T,52.6,,0,T,,,,
1981-12,1981,12,1.1,,-3.3,,-1.1,,6.9,,-11.7,,22.8,,24.8,,50.8,,3,,,,,
1982-01,1982,1,-3.8,,-11.8,,-7.8,,7.7,,-25.1,,28.4,,69.3,,87.8,,10,,,,,
1982-02,1982,2,-1.8,,-7.6,,-4.7,,7.2,,-17.6,,9.4,,28.8,,39.2,,9,,,,,
1982-03,1982,3,3.3,,-2.9,,0.2,,16.5,,-15.1,,45.8,,29,,74.2,,0,,,,,
1982-04,1982,4,10.1,,1.6,,5.9,,20.9,,-10.5,,42.7,,7,,49.1,,0,,,,,
1982-05,1982,5,19.3,,11.1,,15.2,,25.2,,7.7,,66.5,,0,,66.5,,0,,,,,
1982-06,1982,6,20.2,,12.9,,16.6,,26.6,,8,,129.4,,0,,129.4,,,M,,,,
1982-07,1982,7,26.6,,17.8,,22.2,,30.6,,11.5,,48.1,,0,,48.1,,,M,,,,
1982-08,1982,8,22.9,,14.7,,18.8,,28.1,,5.5,,113.5,,0,,113.5,,,M,,,,
1982-09,1982,9,19.7,,12.5,,16.1,,27.9,,5.6,,112.6,,0,,112.6,,0,,,,,
1982-10,1982,10,14.8,,7.7,,11.3,,22.7,,2,S,36.1,,0,,36.1,,,M,,,,
1982-11,1982,11,8.1,,3.1,,5.6,,16.2,,-5.5,,109.8,,2.6,,112,,0,,,,,
1982-12,1982,12,5.1,,-0.6,,2.3,,19.9,,-14.3,,53.8,,29.8,,78.8,,0,T,,,,
1983-01,1983,1,0.3,,-4.8,,-2.3,,7.1,,-17.8,,29.6,,10.8,,39.8,,0,,,,,
1983-02,1983,2,1.3,,-4.3,,-1.5,,8.8,,-16.1,,38.9,,9.6,,45.9,,0,,,,,
1983-03,1983,3,5,,-0.7,,2.2,,11.2,,-11.2,,58.5,,18.6,,80.9,,0,T,,,,
1983-04,1983,4,10.2,,3.5,,6.9,,24.2,,-1.9,,87.5,,1.6,,89.1,,0,,,,,
1983-05,1983,5,15.2,,7.3,,11.3,,22.7,,0.3,,117.2,,0,,117.2,,0,,,,,
1983-06,1983,6,24.6,,15.3,,20,,32.8,,5.9,,29.6,,0,,29.6,,0,,,,,
1983-07,1983,7,27.9,,18.8,,23.4,,35.4,,11.6,,19.3,,0,,19.3,,0,,,,,
1983-08,1983,8,26.4,,18.4,,22.4,,33.9,,14,,103.1,,0,,103.1,,0,,,,,
1983-09,1983,9,22.6,,13.8,,18.2,,34.1,,6.2,S,44.3,,0,,44.3,,0,,,,,
1983-10,1983,10,14.3,,7.4,,10.9,,24.7,,-0.8,,86.8,,0,,86.8,,0,,,,,
1983-11,1983,11,7.2,,1.8,,4.5,,16.4,,-5.9,,85.1,,18.3,,103.4,,0,,,,,
1983-12,1983,12,-1.6,,-6.7,,-4.2,,5.5,,-20.6,,69,,34.3,,103.3,,13,,,,,
1984-01,1984,1,-3.5,,-9.7,,-6.6,,3.5,,-20.6,,5,,43.7,,48.7,,17,,,,,
1984-02,1984,2,3.3,,-2.3,,0.5,,13.9,,-15.3,,40,,47.7,,87.7,,22,,,,,
1984-03,1984,3,0.6,,-5.8,,-2.6,,9.1,,-17.4,,37.3,,23,,60.3,,0,,,,,
1984-04,1984,4,11.5,,4.9,,8.2,,23.1,,-0.2,,66,,0,T,66,,0,,,,,
1984-05,1984,5,15.4,,8,,11.7,,25.2,,3,,100,,0,T,100,,0,,,,,
1984-06,1984,6,24.2,,15.2,,19.7,,30.6,,9.8,,53.7,,0,,53.7,,0,,,,,
1984-07,1984,7,25.4,,16.9,,21.2,,31.8,,10.2,,44,,0,,44,,0,,,,,
1984-08,1984,8,26.2,,18.4,,22.3,,30.8,,11.4,,56.8,,0,,56.8,,0,,,,,
1984-09,1984,9,19.1,,12.1,,15.6,,25.5,,5.2,S,81.3,,0,,81.3,,,M,,,,
1984-10,1984,10,15.1,,8.9,,12,,23.5,,2.8,,22.8,,0,,22.8,,0,,,,,
1984-11,1984,11,7.6,,2,,4.8,,18.2,,-6.1,,69.6,,0.2,,69.8,,0,,,,,
1984-12,1984,12,4.5,,-1.1,,1.7,,15.6,,-10.5,,39.1,,24,,63.1,,0,,,,,
1985-01,1985,1,-3.4,,-9,E,-6.2,E,2.9,,-20.8,,8.6,,42.4,,40.7,,17,,,,,
1985-02,1985,2,-1,,-5.9,,-3.5,,9.5,,-15.7,,39.8,,47.6,,86.1,,0,T,,,,
1985-03,1985,3,5.5,,-1.3,,2.1,,17.6,,-10.9,,64.3,,33.4,,107.7,,0,,,,,
1985-04,1985,4,12.6,,4.5,,8.6,,27.7,,-4.6,,28.6,,5.4,,33.8,,0,,,,,
1985-05,1985,5,19.1,,10.3,,14.7,,28.4,,3.8,,76.8,,0,,76.8,,0,,,,,
1985-06,1985,6,21.5,,12.6,,17.1,,28.4,,7.8,,41.8,,0,,41.8,,0,,,,,
1985-07,1985,7,25.1,,16.9,,21,,29.4,,12.9,,47.2,,0,,47.2,,0,,,,,
1985-08,1985,8,24.3,,16.7,,20.5,,28.7,S,11.3,,118,,0,,118,,0,,,,,
1985-09,1985,9,22.4,,14.4,,18.4,,30.1,,7.1,,64.6,,0,,64.6,,0,,,,,
1985-10,1985,10,14.6,,8.1,,11.4,,19.4,,0.9,,61,,0,,61,,0,,,,,
1985-11,1985,11,6.8,,2.7,,4.8,,17.8,,-3.2,,171.8,,13.8,,186.2,,0,,,,,
1985-12,1985,12,-0.5,,-5.9,,-3.2,,11.8,,-14.3,,16,,27.4,,36.8,,3,,,,,
1986-01,1986,1,-1,,-6.8,,-3.9,,8.3,,-19.2,,14.6,,25,,31.6,,6,,,,,
1986-02,1986,2,-2,,-6.8,,-4.4,,4.3,,-14.1,,21,,31.2,,51.4,,5,,,,,
1986-03,1986,3,5.7,,-1.8,E,2,E,23.6,,-17,,46.2,,15.2,,61.4,,0,,,,,
1986-04,1986,4,13.1,,5.4,,9.3,,23.9,,-2.7,,47,,2.4,,49.4,,0,,,,,
1986-05,1986,5,19.8,,11.7,,15.8,,31.5,,0.7,,71.6,,0,,71.6,,0,,,,,
1986-06,1986,6,22.3,,13.3,,17.8,,28.3,S,7.3,,81.2,,0,,81.2,,0,,,,,
1986-07,1986,7,25.8,,18.1,,22,,31,S,12.8,,87.6,,0,,87.6,,0,,,,,
1986-08,1986,8,23.9,,16,,20,,28.8,,6.9,,191.7,,0,,191.7,,0,,,,,
1986-09,1986,9,19.2,,12.7,,16,,24.3,S,4.9,,217.8,,0,,217.8,,0,,,,,
1986-10,1986,10,13.6,,7.5,,10.6,,20.5,,0.5,,56.2,,0,,56.2,,0,,,,,
1986-11,1986,11,6,,0.8,,3.4,,16.2,,-8.2,,35.6,,14.4,,52,,0,,,,,
1986-12,1986,12,2.3,,-1.6,,0.4,,5.1,S,-14.1,,80.5,,23,,108.1,,0,,,,,
1987-01,1987,1,-0.2,,-4.8,,-2.5,,6.9,,-16,,4.4,,67.2,,62.2,,10,,,,,
1987-02,1987,2,0.1,,-6.5,,-3.2,,4.8,,-20.9,,15.8,,12.4,,28.2,,1,,,,,
1987-03,1987,3,7.2,,-0.1,,3.6,,17.9,,-13.9,,36.4,,25.5,,61.9,,11,,,,,
1987-04,1987,4,14.1,,6.5,,10.3,,27.8,,-4.7,,50.4,,4.2,,56.6,,0,,,,,
1987-05,1987,5,20.7,,10.8,,15.8,,32.7,,2.6,,58.4,,0,,58.4,,0,,,,,
1987-06,1987,6,25.4,,16.1,,20.8,,34.2,,8.8,,70.2,,0,,70.2,,0,,,,,
1987-07,1987,7,28.1,,19.3,,23.7,,34.1,,13.3,,73.6,,0,,73.6,,0,,,,,
1987-08,1987,8,25.2,,17,,21.1,,32.5,,10.4,,57.2,,0,,57.2,,0,,,,,
1987-09,1987,9,20.3,,13.7,,17,,25.6,,6.4,,96.4,,0,,96.4,,0,,,,,
1987-10,1987,10,12.1,,5.4,,8.8,,18.2,S,-0.5,,47,,0,,47,,0,,,,,
1987-11,1987,11,7.9,,2.1,,5,,20.2,,-12,,84.2,,7,,92.2,,0,,,,,
1987-12,1987,12,3.6,,-1.2,,1.2,,12.3,,-14.9,,51.4,,9.8,,60.8,,0,T,,,,
1988-01,1988,1,0.4,,-6.5,,-3.1,,12,,-21.9,,22.6,,13.4,,30,,0,,,,,
1988-02,1988,2,-0.8,,-7.4,,-4.1,,8.9,,-17.4,,21.2,,56,,71.8,,6,,,,,
1988-03,1988,3,4.7,,-2.9,,0.9,,17.7,,-14.9,,21.6,,6.2,,26.8,,0,,,,,
1988-04,1988,4,10.6,,3.9,,7.3,,16.6,,-1,,60.2,,0,T,60.2,,0,,,,,
1988-05,1988,5,19.7,,10.7,,15.2,,32.6,,4.2,,37.2,,0,,37.2,,0,,,,,
1988-06,1988,6,25.1,,14.3,,19.7,,35.3,,7.9,,16.6,,0,,16.6,,0,,,,,
1988-07,1988,7,29.2,,19.2,,24.2,,37.2,,12.8,,81.2,,0,,81.2,,0,,,,,
1988-08,1988,8,26.9,,18.5,,22.7,,33.5,,12.2,,53.2,,0,,53.2,,0,,,,,
1988-09,1988,9,20.5,,12.7,,16.6,,26.7,,7.8,,79.2,,0,,79.2,,0,,,,,
1988-10,1988,10,11.5,,5.8,,8.7,,25,,-1.8,,79,,0,T,79,,0,,,,,
1988-11,1988,11,8.3,,3.7,,6,,15.2,,-0.2,,68.8,,0,T,68.8,,0,,,,,
1988-12,1988,12,2,,-3.9,,-1,,10.7,,-17,,28.4,,18.8,,43.2,,0,,,,,
1989-01,1989,1,3.3,,-4,,-0.4,,11.5,,-20.5,,22.2,,12.6,,34.8,,0,,,,,
1989-02,1989,2,-1.8,,-7.2,,-4.5,,7,,-15.9,,5.8,,29,,24.2,,6,,,,,
1989-03,1989,3,2.3,,-3.8,,-0.8,,19.5,,-19.1,,19.4,,19.4,,38.3,,0,,,,,
1989-04,1989,4,9.6,,2.8,,6.2,,16.3,,-5.1,,30.2,,7.4,,37.6,,0,,,,,
1989-05,1989,5,18.4,,9.9,,14.2,,26.9,,2.1,,82.4,,0,T,82.4,,0,,,,,
1989-06,1989,6,23.3,,15.5,,19.4,,30,,11.1,,105.8,,0,,105.8,,0,,,,,
1989-07,1989,7,27.2,,18.9,,23.1,,32.5,,14.1,,46,,0,,46,,0,,,,,
1989-08,1989,8,25.1,,17.3,,21.2,,33.2,,10.2,,48.6,,0,,48.6,,0,,,,,
1989-09,1989,9,20.8,,13.5,,17.2,,28.2,,2.4,,70,,0,,70,,0,,,,,
1989-10,1989,10,14.7,,7.5,,11.1,,22.1,,1.9,,100,,0.2,,100.2,,0,,,,,
1989-11,1989,11,6.7,,0.6,,3.7,,16.9,,-11.2,,88.6,,15,,93.8,,0,,,,,
1989-12,1989,12,-4.6,,-10.9,,-7.8,,5.1,,-22.2,,4.2,,42.2,,35.2,,15,,,,,
1990-01,1990,1,3.1,,-2.1,,0.5,,10.1,,-11.9,,23.6,,20.6,,44.8,,8,,,,,
1990-02,1990,2,1.1,,-5.1,,-2,,12,,-16.5,,54.8,,38.8,,94.4,,9,,,,,
1990-03,1990,3,5.2,,-1.2,,2,,20.4,,-12.5,,23.8,,7.8,,30.4,,0,,,,,
1990-04,1990,4,13.4,,5.6,,9.5,,31.2,,-4.1,,55.8,,1.8,,56.7,,0,,,,,
1990-05,1990,5,16.8,,8.6,,12.7,,23.4,,3.5,,89.2,,0,,89.2,,0,,,,,
1990-06,1990,6,23.8,,14.7,,19.3,,29.8,,7.4,,69.2,,0,,69.2,,0,,,,,
1990-07,1990,7,26.3,,17.9,,22.1,,35.9,,14.1,,69.6,,0,,69.6,,0,,,,,
1990-08,1990,8,25.5,,17.6,,21.6,,30.5,,13.2,,101.6,,0,,101.6,,0,,,,,
1990-09,1990,9,20.3,,13.4,,16.9,,28.7,,5.1,,51.2,,0,,51.2,,0,,,,,
1990-10,1990,10,14,,7.4,,10.7,,25.8,,-0.5,,96.8,,0,,96.8,,0,,,,,
1990-11,1990,11,9.3,,2.7,,6,,20.4,,-1.4,,47,,0.6,,47.6,,0,,,,,
1990-12,1990,12,3.8,,-2.3,,0.7,,11.8,,-12.7,,101.6,,30,,131.9,,1,,,,,
1991-01,1991,1,-1,,-6.8,,-3.9,,5.7,,-17.8,,12.4,,32.8,,43.8,,1,,,,,
1991-02,1991,2,2.6,,-4.1,,-0.7,,11,,-17.4,,4.6,,25.8,,28.6,,1,,,,,
1991-03,1991,3,5.8,,-0.6,,2.6,,16.1,,-9.4,,106.6,,11,,117.6,,0,,,,,
1991-04,1991,4,12.8,,5.8,,9.3,,23.2,,-1.8,,129.8,,4,,133.8,,0,,,,,
1991-05,1991,5,21.6,,12.5,,17.1,,29.4,,4.1,,60.2,,0,,60.2,,0,,,,,
1991-06,1991,6,25.8,,16.8,,21.3,,34,,9.1,,35,,0,,35,,0,,,,,
1991-07,1991,7,27.3,,18.3,,22.8,,35,,13.2,,101.2,,0,,101.2,,0,,,,,
1991-08,1991,8,26.6,,18.4,,22.5,,34,,14.5,,83.6,,0,,83.6,,0,,,,,
1991-09,1991,9,21,,13.1,,17.1,,32.3,,3.3,,68.8,,0,,68.8,,0,,,,,
1991-10,1991,10,14.9,,8.3,,11.6,,22.6,,-0.7,,53.2,,0,T,53.2,,0,,,,,
1991-11,1991,11,6.9,,1.6,,4.2,,17.7,,-4.5,S,46,,17.8,,63.8,,0,,,,,
1991-12,1991,12,2.5,,-3.5,,-0.5,,13.1,,-14.9,,19.2,,38.6,,57.8,,0,,,,,
1992-01,1992,1,0.4,,-5.7,,-2.7,,6.4,,-20.8,,31.8,,16.2,,43,,0,T,,,,
1992-02,1992,2,1.1,,-5.2,,-2,,6.4,,-17.8,,25.6,,10.2,,36.4,,0,,,,,
1992-03,1992,3,3.4,,-3.3,,0,,12.1,,-13.6,,21.8,,12.6,,33,,0,,,,,
1992-04,1992,4,9.7,,3.4,,6.6,,17.3,,-4,,109.6,,1,,110.4,,0,,,,,
1992-05,1992,5,18.2,,9.5,,13.9,,28.4,,4.3,,74.6,,0,,74.6,,0,,,,,
1992-06,1992,6,22,,12.9,,17.5,,30.7,,6.2,,35.4,,0,,35.4,,0,,,,,
1992-07,1992,7,22.6,,15.4,,19,,27.2,,11.7,,101.6,,0,,101.6,,0,,,,,
1992-08,1992,8,23.1,,15,,19.1,,30.2,,9.6,,109.8,,0,,109.8,,0,,,,,
1992-09,1992,9,19.9,,12.7,,16.4,,27.2,,4.7,,113,,0,,113,,0,,,,,
1992-10,1992,10,12.6,,5.6,,9.1,,25,,-2.3,,77.4,,0,,77.4,,0,,,,,
1992-11,1992,11,6.6,,2.3,,4.4,,14.9,,-4.8,,100.8,,7.2,,115.2,,0,,,,,
1992-12,1992,12,2.6,,-1.8,,0.4,,9,,-13,,25.4,,37.4,,64,,0,,,,,
1993-01,1993,1,0.6,,-5,,-2.2,,11.4,,-12.5,,57.8,,37.8,,95.4,,10,,,,,
1993-02,1993,2,-2.9,,-9.4,,-6.2,,5.2,,-19.9,,0,T,50.6,,47.6,,21,,,,,
1993-03,1993,3,2.8,,-2.9,,0,,15.6,,-15,,15.4,,28.2,,44.4,,0,,,,,
1993-04,1993,4,11.2,,4.4,,7.8,,20.4,,0,,68.8,,1.8,,70.6,,0,,,,,
1993-05,1993,5,18.2,,9.1,,13.7,,28.3,,4.5,,57.8,,0,,57.8,,0,,,,,
1993-06,1993,6,22.6,,14,,18.3,,28,,7.9,,125,,0,,125,,0,,,,,
1993-07,1993,7,27.1,,18.4,,22.8,,31.5,,14.4,,91.6,,0,,91.6,,0,,,,,
1993-08,1993,8,26.6,,18.3,,22.5,,34.4,,12.3,,43.6,,0,,43.6,,0,,,,,
1993-09,1993,9,18.7,,11.6,,15.2,,25.9,,2.2,,67,,0,,67,,0,,,,,
1993-10,1993,10,12.8,,6.1,,9.5,,21.5,,-0.8,,76.4,,0,T,76.4,,0,,,,,
1993-11,1993,11,7.1,,1.9,,4.5,,14.7,,-8.9,,78.4,,1.8,,80.4,,0,,,,,
1993-12,1993,12,1.7,,-2.9,,-0.6,,10.6,,-18.1,,25.2,,2.8,,27.6,,0,T,,,,
1994-01,1994,1,-6.5,,-13.5,,-10,,5,,-25.9,,26.8,,75.4,,65,,6,,,,,
1994-02,1994,2,-2.8,,-9.2,,-6,,9.9,,-20,,0,T,33.2,,28.2,,6,,,,,
1994-03,1994,3,4.1,,-2.2,,0.9,,14.2,,-9.7,,26.6,,28.8,,55,,0,,,,,
1994-04,1994,4,12.5,,3.9,,8.2,,26,,-2,,79,,10.4,,91,,0,,,,,
1994-05,1994,5,17,,8.5,,12.8,,27.4,,2.3,,90.4,,0,,90.4,,0,,,,,
1994-06,1994,6,24.5,,15.3,,19.9,,32.8,,7.3,,33.6,,0,,33.6,,0,,,,,
1994-07,1994,7,26.9,,18.3,,22.6,,31.4,,13.7,,52.4,,0,,52.4,,0,,,,,
1994-08,1994,8,24.1,,16.4,,20.3,,28.8,,11.2,,63.8,,0,,63.8,,0,,,,,
1994-09,1994,9,21.3,,13.5,,17.4,,27.6,,7.5,,54.8,,0,,54.8,,0,,,,,
1994-10,1994,10,15,,7.9,,11.5,,21.8,,3.2,,33.4,,0,,33.4,,0,,,,,
1994-11,1994,11,9.8,,4.2,,7.1,,18.2,,-4.6,,67,,4,,71,,0,,,,,
1994-12,1994,12,4.2,,-1,,1.6,,11,,-13.7,,32.2,,24.4,,56,,0,,,,,
1995-01,1995,1,1.2,,-3.7,,-1.3,,14.7,,-15,,115,,25.2,,138.4,,2,,,,,
1995-02,1995,2,-2,,-8.7,,-5.4,,8.8,,-21.2,,9.6,,14.2,,23,,3,,,,,
1995-03,1995,3,7,,-0.2,,3.4,,19.4,,-12.7,,32.2,,4.6,,37.8,,0,,,,,
1995-04,1995,4,8.6,,2.1,,5.4,,17.7,,-7.9,,72.2,,3,,75.4,,0,,,,,
1995-05,1995,5,18.3,,10.1,,14.2,,28.1,,5.5,,77.2,,0,,77.2,,0,,,,,
1995-06,1995,6,25,,16.6,,20.8,,35.6,,9.8,,55.2,,0,,55.2,,0,,,,,
1995-07,1995,7,27,,18.6,,22.8,,35.6,,10.2,,50.2,,0,,50.2,,0,,,,,
1995-08,1995,8,26.8,,19.4,,23.1,,33.8,,12.7,,129.4,,0,,129.4,,0,,,,,
1995-09,1995,9,20,,11.7,,15.9,,29.7,,5.9,,33.2,,0,,33.2,,0,,,,,
1995-10,1995,10,15.2,,9.3,,12.3,,24.2,,2.6,,131.2,,0,,131.2,,0,,,,,
1995-11,1995,11,4.9,,0.1,,2.5,,19.5,,-6.5,,108.8,,31.2,,143,,0,T,,,,
1995-12,1995,12,-0.8,,-5.9,,-3.3,,6.7,,-15.2,,8.4,,26.4,,35.8,,6,,,,,
1996-01,1996,1,-1.3,,-8.1,,-4.7,,13.4,,-18.8,,61.2,,19,,74.6,,2,,,,,
1996-02,1996,2,-0.7,,-6.9,,-3.8,,9.8,,-18.1,,30.8,,12.8,,44.2,,0,T,,,,
1996-03,1996,3,2.4,,-4.2,,-0.9,,13.9,,-15,,10.4,,33.6,,44.4,,0,,,,,
1996-04,1996,4,9.1,,2.2,,5.7,,22.3,,-3.8,,85.2,,19.8,,106.2,,0,,,,,
1996-05,1996,5,16.8,,8.7,,12.8,,28.7,,2,,92.4,,0,,92.4,,0,,,,,
1996-06,1996,6,23.3,,15.2,,19.3,,31.9,,10.8,,126.2,,0,,126.2,,0,,,,,
1996-07,1996,7,25.1,,16.6,,20.9,,30.2,,11.5,,123.2,,0,,123.2,,0,,,,,
1996-08,1996,8,26.2,,18.1,,22.1,,30.1,,14.4,,47.4,,0,,47.4,,0,,,,,
1996-09,1996,9,21.2,,14.4,,17.8,,28.6,,6.2,,202.4,,0,,202.4,,0,,,,,
1996-10,1996,10,13.5,,7.7,,10.6,,23.1,,1,,75.8,,0,T,75.8,,0,,,,,
1996-11,1996,11,4.8,,-0.2,,2.4,,18.4,,-7.7,,22.4,,10,,30.8,,0,T,,,,
1996-12,1996,12,3.3,,-1,,1.2,,12.2,,-11.7,,81,,31.6,,109.6,,11,,,,,
1997-01,1997,1,-0.7,,-8.4,,-4.6,,11,,-22.3,,20.2,,57,,73.8,,8,,,,,
1997-02,1997,2,2.6,,-4.6,,-1,,11.2,,-16.1,,70.8,,32.2,,94.2,,0,,,,,
1997-03,1997,3,3.5,,-2.4,,0.6,,16.4,,-9.5,,33.6,,39.6,,80.8,,2,,,,,
1997-04,1997,4,11.1,,3,,7.1,,21.4,,-8.5,,23.4,,4,,27.2,,0,,,,,
1997-05,1997,5,14.9,,6.9,,10.9,,21.1,,2.5,,62.4,,0,,62.4,,0,,,,,
1997-06,1997,6,25.2,,15.9,,20.6,,32.9,,10,,55.8,,0,,55.8,,0,,,,,
1997-07,1997,7,25.9,,17.2,,21.6,,32.5,,11.7,,37.8,,0,,37.8,,0,,,,,
1997-08,1997,8,24.1,,16.2,,20.2,,31.2,,11.5,,85.4,,0,,85.4,,0,,,,,
1997-09,1997,9,20.5,,13.2,,16.9,,27.1,,5.5,,52.8,,0,,52.8,,0,,,,,
1997-10,1997,10,14.2,,7.4,,10.8,,25.3,,-0.1,,34.2,,1.2,,35.6,,0,,,,,
1997-11,1997,11,6.3,,1.5,,3.9,,13.7,,-5.5,,40.6,,29,,73.8,,0,,,,,
1997-12,1997,12,3,,-1.3,,0.8,,8.1,,-15.7,,23.2,,11.8,,34.2,,0,T,,,,
1998-01,1998,1,1.9,,-3.3,,-0.7,,12,,-11.3,,70.6,,38.8,,106,,9,,,,,
1998-02,1998,2,3.6,,-0.9,,1.4,,9.3,,-10.8,,46.6,,0.8,,47.8,,0,,,,,
1998-03,1998,3,6.6,,0.3,,3.5,,25.7,,-12.9,,70.4,,34,,101.2,,0,,,,,
1998-04,1998,4,13.8,,5.8,,9.8,,20.7,,0.8,,48.6,,0,,48.6,,0,,,,,
1998-05,1998,5,22.3,,13.6,,18,,29.3,,8.4,,59.2,,0,,59.2,,0,,,,,
1998-06,1998,6,24.2,,15.1,,19.6,,31.6,,6,,83.6,,0,,83.6,,0,,,,,
1998-07,1998,7,26.6,,18,,22.3,,31.8,,13.8,,54.8,,0,,54.8,,0,,,,,
1998-08,1998,8,26.8,,18.4,,22.7,,32.8,,12.3,,32,,0,,32,,0,,,,,
1998-09,1998,9,23.9,,14.9,,19.4,,33.2,,7.6,,49,,0,,49,,0,,,,,
1998-10,1998,10,15.7,,8.6,,12.2,,21.5,,3,,22.8,,0,,22.8,,0,,,,,
1998-11,1998,11,8.8,,3.7,,6.3,,16.4,,-1.3,,38.6,,0,T,38.6,,0,,,,,
1998-12,1998,12,5.5,,-0.8,,2.3,,16.8,,-16,,37.6,,6,,44.8,,0,T,,,,
1999-01,1999,1,-1.4,,-7.4,,-4.4,,10.9,,-22.6,,26.2,,118.4,,130.2,,12,,,,,
1999-02,1999,2,2.8,,-3,,-0.1,,12.2,,-15,,27.2,,5,,32.8,,0,T,,,,
1999-03,1999,3,4.9,,-1.6,,1.7,,21.4,,-13.9,,4,,25.8,,31,,0,,,,,
1999-04,1999,4,12.5,,5.3,,8.9,,19.1,,0.9,,39.8,,7,,51,,0,,,,,
1999-05,1999,5,20.7,,12,,16.4,,30.3,,6.3,,47,,0,,47,,0,,,,,
1999-06,1999,6,25.2,,16.9,,21.1,,32,,9.6,,64.8,,0,,64.8,,0,,,,,
1999-07,1999,7,29.6,,19.8,,24.7,,35.2,,13.5,,35.4,,0,,35.4,,0,,,,,
1999-08,1999,8,24.9,,16.8,,20.9,,31.7,,11.2,,77.4,,0,,77.4,,0,,,,,
1999-09,1999,9,23,,15.1,,19.1,,30.4,,5.2,,100.6,,0,,100.6,,0,,,,,
1999-10,1999,10,14.1,,7.4,,10.8,,21.3,,1,,64.4,,0,,64.4,,0,,,,,
1999-11,1999,11,9.5,,4.1,,6.8,,22.5,,-4,,76,,1.2,,77.2,,0,,,,,
1999-12,1999,12,3.6,,-1.6,,1,,13.4,,-11,,30.4,,3.8,,34.8,,0,,,,,
