"Station Name","MACMILLAN PASS"
"Province","YUKON TERRITORY"
"Latitude","63.24"
"Longitude","-130.04"
"Elevation","1379.00"
"Climate Identifier","2100693"
"WMO Identifier","71990"
"TC Identifier","WNV"

"Legend"
"B","More than one occurrence and estimated"
"E","Estimated"
"M","Missing"
"S","More than one occurrence"
"T","Trace"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"

"Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2005-05","2005","05","7.2","","-2.1","","2.6","","15.4","","-13.0","","25.3","","0.3","","25.6","","22","",,"",,""
"2005-06","2005","06","15.5","","2.0","","8.8","","22.5","","-5.8","","81.4","","0.0","","81.4","","0","",,"",,""
"2005-07","2005","07","15.5","","4.6","","10.1","","21.9","","0.6","","109.0","","0.0","","109.0","","0","",,"",,""
"2005-08","2005","08","14.0","","2.7","","8.3","","23.9","","-2.2","","104.0","","0.0","","104.0","","0","",,"",,""
"2005-09","2005","09","6.5","","-0.5","","3.0","","11.5","","-3.3","","46.5","","23.1","","60.9","","3","",,"",,""
"2005-10","2005","10","-1.2","","-8.7","","-5.0","","3.8","","-19.1","","","","","","0.0","","","",,"",,""
"2005-11","2005","11","-10.3","","-17.0","","-13.7","","5.8","","-30.5","S","4.0","","63.8","","67.8","","57","",,"",,""
"2005-12","2005","12","-9.0","","-16.5","","-12.8","","0.6","","-32.2","","0.0","","22.6","","22.6","","60","",,"",,""
"2006-01","2006","01","-19.1","I","-25.0","I","-22.6","I","-9.9","I","-36.4","I","0.0","","65.5","","65.5","","85","",,"",,""
"2006-02","2006","02","-12.7","","-21.0","","-16.9","","1.0","","-35.2","","0.8","","30.4","","25.6","","83","E",,"",,""
"2006-03","2006","03","-14.3","","-23.4","","-18.9","","-2.3","","-36.3","","0.3","","26.6","","26.9","","88","",,"",,""
"2006-04","2006","04","-2.4","E","-11.2","E","-6.8","E","4.9","","-21.6","E","19.0","","10.3","","29.3","","93","",,"",,""
"2006-05","2006","05","","","","","","","","","","","","","","","","","","",,"",,""
"2006-06","2006","06","15.9","","3.6","","9.8","","27.5","","-4.6","","68.6","","0.0","","68.6","","0","",,"",,""
"2006-07","2006","07","","","","","","","","","","","","","","","","","","",,"",,""
"2006-08","2006","08","","","","","","","","","","","","","","","","","","",,"",,""
"2006-09","2006","09","","","","","","","","","","","","","","","","","","",,"",,""
"2006-10","2006","10","","","","","","","","","","","","","","","","","","",,"",,""
